lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,form,norm_form,postag,form_eng,norm_form_eng
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:520,520,ου,ou,οὐχ,ουχ,d--------,ou)x,oux
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:520,520,ο,o,ὁ,ο,l-s---mn-,o(,o
294013852,χρηστός,xrhsto/s,urn:cts:greekLit:tlg0011.tlg002:520,520,χρηστος,xrhstos,χρηστὸς,χρηστος,a-s---mn-,xrhsto\s,xrhstos
297772701,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:520,520,κακος,kakos,κακῷ,κακω,a-s---md-,kakw|=,kakw
210235869,λαγχάνω,lagxa/nw,urn:cts:greekLit:tlg0011.tlg002:520,520,λαγχανω,lagxanw,λαχεῖν,λαχειν,v--ana---,laxei=n,laxein
149420214,ἴσος,i)/sos,urn:cts:greekLit:tlg0011.tlg002:520,520,ισος,isos,ἴσος,ισος,a-s---mn-,i)/sos,isos
221740961,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:521,521,τις,tis,τίς,τις,p-s---mn-,ti/s,tis
143535500,εἴδω,ei)/dw,urn:cts:greekLit:tlg0011.tlg002:521,521,ειδω,eidw,οἶδεν,οιδεν,v3sria---,oi)=den,oiden
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:521,521,ει,ei,εἰ,ει,c--------,ei),ei
180244079,κάτωθεν,ka/twqen,urn:cts:greekLit:tlg0011.tlg002:521,521,κατωθεν,katwqen,κάτωθεν,κατωθεν,d--------,ka/twqen,katwqen
165854918,εὐαγής,eu)agh/s,urn:cts:greekLit:tlg0011.tlg002:521,521,ευαγης,euaghs,εὐαγῆ,ευαγη,a-p---nn-,eu)agh=,euagh
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:521,521,οδε,ode,τάδε,ταδε,p-p---nn-,ta/de,tade
359814105,οὔτοι,ou)/toi,urn:cts:greekLit:tlg0011.tlg002:522,522,ουτοι,outoi,οὔτοι,ουτοι,d--------,ou)/toi,outoi
220607979,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:522,522,ποτε,pote,ποθ̓,ποθ,g--------,poq,poq
150737389,ἐχθρός,e)xqro/s,urn:cts:greekLit:tlg0011.tlg002:522,522,εχθρος,exqros,οὑχθρός,ουχθρος,a-s---mn-,ou(xqro/s,ouxqros
208579567,οὐδέ,ou)de/,urn:cts:greekLit:tlg0011.tlg002:522,522,ουδε,oude,οὐ,ου,g--------,ou),ou
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:522,522,δε,de,δ̓,δ,g--------,d,d
171577611,ὅταν,o(/tan,urn:cts:greekLit:tlg0011.tlg002:522,522,οταν,otan,ὅταν,οταν,c--------,o(/tan,otan
226817761,θνήσκω,qnh/skw,urn:cts:greekLit:tlg0011.tlg002:522,522,θνησκω,qnhskw,θάνῃ,θανη,v3sasa---,qa/nh|,qanh
157792486,φίλος,fi/los,urn:cts:greekLit:tlg0011.tlg002:522,522,φιλος,filos,φίλος,φιλος,a-s---mn-,fi/los,filos
359814105,οὔτοι,ou)/toi,urn:cts:greekLit:tlg0011.tlg002:523,523,ουτοι,outoi,οὔτοι,ουτοι,d--------,ou)/toi,outoi
254990995,συνέχθω,sune/xqw,urn:cts:greekLit:tlg0011.tlg002:523,523,συνεχθω,sunexqw,συνέχθειν,συνεχθειν,v--pna---,sune/xqein,sunexqein
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:523,523,αλλα,alla,ἀλλὰ,αλλα,c--------,a)lla\,alla
255939688,συμφιλέω,sumfile/w,urn:cts:greekLit:tlg0011.tlg002:523,523,συμφιλεω,sumfilew,συμφιλεῖν,συμφιλειν,v--pna---,sumfilei=n,sumfilein
166699438,φύω,fu/w,urn:cts:greekLit:tlg0011.tlg002:523,523,φυω,fuw,ἔφυν,εφυν,v1saia---,e)/fun,efun
172062627,κάτω,ka/tw,urn:cts:greekLit:tlg0011.tlg002:524,524,κατω,katw,κάτω,κατω,d--------,ka/tw,katw
340358196,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:524,524,νυν,nun,νυν,νυν,d--------,nun,nun
133067240,ἔρχομαι,e)/rxomai,urn:cts:greekLit:tlg0011.tlg002:524,524,ερχομαι,erxomai,ἐλθοῦσ̓,ελθουσ,v-sapafn-,e)lqou=s,elqous
134156090,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:524,524,ει,ei,εἰ,ει,c--------,ei),ei
174278829,φιλητέος,filhte/os,urn:cts:greekLit:tlg0011.tlg002:524,524,φιλητεος,filhteos,φιλητέον,φιλητεον,a-s---nn-,filhte/on,filhteon
164838035,φιλέω,file/w,urn:cts:greekLit:tlg0011.tlg002:524,524,φιλεω,filew,φίλει,φιλει,v2spma---,fi/lei,filei
234761501,ἐκεῖνος,e)kei=nos,urn:cts:greekLit:tlg0011.tlg002:525,525,εκεινος,ekeinos,κείνους,κεινους,a-p---ma-,kei/nous,keinous
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:525,525,εγω,egw,ἐμοῦ,εμου,p-s---mg-,e)mou=,emou
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:525,525,δε,de,δὲ,δε,g--------,de\,de
255618218,ζάω,za/w,urn:cts:greekLit:tlg0011.tlg002:525,525,ζαω,zaw,ζῶντος,ζωντος,v-sppamg-,zw=ntos,zwntos
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:525,525,ου,ou,οὐκ,ουκ,d--------,ou)k,ouk
113294091,ἄρχω,a)/rxw,urn:cts:greekLit:tlg0011.tlg002:525,525,αρχω,arxw,ἄρξει,αρξει,v3sfia---,a)/rcei,arcei
181772822,γυνή,gunh/,urn:cts:greekLit:tlg0011.tlg002:525,525,γυνη,gunh,γυνή,γυνη,n-s---fn-,gunh/,gunh
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:526,526,και,kai,καὶ,και,c--------,kai\,kai
179722550,μήν,mh/n,urn:cts:greekLit:tlg0011.tlg002:526,526,μην,mhn,μὴν,μην,g--------,mh\n,mhn
216710678,πρό,pro/,urn:cts:greekLit:tlg0011.tlg002:526,526,προ,pro,πρὸ,προ,r--------,pro\,pro
216728213,πύλη,pu/lh,urn:cts:greekLit:tlg0011.tlg002:526,526,πυλη,pulh,πυλῶν,πυλων,n-p---fg-,pulw=n,pulwn
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:526,526,οδε,ode,ἥδ̓,ηδ,p-s---fn-,h(/d,hd
68312331,Ἰσμήνη,I)smh/nh,urn:cts:greekLit:tlg0011.tlg002:526,526,Ισμηνη,Ismhnh,Ἰσμήνη,Ισμηνη,n-s---fn-,I)smh/nh,Ismhnh
289502370,φιλάδελφος,fila/delfos,urn:cts:greekLit:tlg0011.tlg002:527,527,φιλαδελφος,filadelfos,φιλάδελφα,φιλαδελφα,a-p---na-,fila/delfa,filadelfa
172062627,κάτω,ka/tw,urn:cts:greekLit:tlg0011.tlg002:527,527,κατω,katw,κάτω,κατω,d--------,ka/tw,katw
145963803,δάκρυον,da/kruon,urn:cts:greekLit:tlg0011.tlg002:527,527,δακρυον,dakruon,δάκρὐ,δακρυ,n-p---na-,da/kru),dakru
143002544,εἴβω,ei)/bw,urn:cts:greekLit:tlg0011.tlg002:527,527,ειβω,eibw,εἰβομένη,ειβομενη,v-sppefn-,ei)bome/nh,eibomenh
215520025,νεφέλη,nefe/lh,urn:cts:greekLit:tlg0011.tlg002:528,528,νεφελη,nefelh,νεφέλη,νεφελη,n-s---fn-,nefe/lh,nefelh
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:528,528,δε,de,δ̓,δ,g--------,d,d
185430651,ὀφρύς,o)fru/s,urn:cts:greekLit:tlg0011.tlg002:528,528,οφρυς,ofrus,ὀφρύων,οφρυων,n-p---fg-,o)fru/wn,ofruwn
216447567,ὑπέρ,u(pe/r,urn:cts:greekLit:tlg0011.tlg002:528,528,υπερ,uper,ὕπερ,υπερ,r--------,u(/per,uper
255855298,αἱματόεις,ai(mato/eis,urn:cts:greekLit:tlg0011.tlg002:528,528,αιματοεις,aimatoeis,αἱματόεν,αιματοεν,a-s---na-,ai(mato/en,aimatoen
194469994,ῥέθος,r(e/qos,urn:cts:greekLit:tlg0011.tlg002:529,529,ρεθος,reqos,ῥέθος,ρεθος,n-s---na-,r(e/qos,reqos
146747132,αἰσχύνω,ai)sxu/nw,urn:cts:greekLit:tlg0011.tlg002:529,529,αισχυνω,aisxunw,αἰσχύνει,αισχυνει,v3spia---,ai)sxu/nei,aisxunei
225436832,τέγγω,te/ggw,urn:cts:greekLit:tlg0011.tlg002:530,530,τεγγω,teggw,τέγγουσ̓,τεγγουσ,v-sppafn-,te/ggous,teggous
164035132,εὐώψ,eu)w/Y,urn:cts:greekLit:tlg0011.tlg002:530,530,ευωψ,euwY,εὐῶπα,ευωπα,n-s---fa-,eu)w=pa,euwpa
230792006,παρειά,pareia/,urn:cts:greekLit:tlg0011.tlg002:530,530,παρεια,pareia,παρειάν,παρειαν,n-s---fa-,pareia/n,pareian
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:531,531,συ,su,σὺ,συ,p-s---fn-,su\,su
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:531,531,δε,de,δ̓,δ,g--------,d,d
163312466,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:531,531,ος,os,ἣ,η,p-s---fn-,,h
194045666,κατά,kata/,urn:cts:greekLit:tlg0011.tlg002:531,531,κατα,kata,κατ̓,κατ,r--------,kat,kat
342981605,οἶκος,oi)=kos,urn:cts:greekLit:tlg0011.tlg002:531,531,οικος,oikos,οἴκους,οικους,n-p---ma-,oi)/kous,oikous
220270821,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:531,531,ως,ws,ὡς,ως,d--------,w(s,ws
129689247,ἔχιδνα,e)/xidna,urn:cts:greekLit:tlg0011.tlg002:531,531,εχιδνα,exidna,ἔχιδν̓,εχιδν,n-p---fn-,e)/xidn,exidn
220939523,ὑφίημι,u(fi/hmi,urn:cts:greekLit:tlg0011.tlg002:531,531,υφιημι,ufihmi,ὑφειμένη,υφειμενη,v-srpefn-,u(feime/nh,ufeimenh
223663461,λανθάνω,lanqa/nw,urn:cts:greekLit:tlg0011.tlg002:532,532,λανθανω,lanqanw,λήθουσά,ληθουσα,v-sppafn-,lh/qousa/,lhqousa
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:532,532,εγω,egw,μ̓,μ,p-s---fa-,m,m
139060644,ἐκπίνω,e)kpi/nw,urn:cts:greekLit:tlg0011.tlg002:532,532,εκπινω,ekpinw,ἐξέπινες,εξεπινες,v2siia---,e)ce/pines,ecepines
208579567,οὐδέ,ou)de/,urn:cts:greekLit:tlg0011.tlg002:532,532,ουδε,oude,οὐ,ου,g--------,ou),ou
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:532,532,δε,de,δ̓,δ,g--------,d,d
228772726,μανθάνω,manqa/nw,urn:cts:greekLit:tlg0011.tlg002:532,532,μανθανω,manqanw,ἐμάνθανον,εμανθανον,v1siia---,e)ma/nqanon,emanqanon
243937839,τρέφω,tre/fw,urn:cts:greekLit:tlg0011.tlg002:533,533,τρεφω,trefw,τρέφων,τρεφων,v-sppamn-,tre/fwn,trefwn
155528830,δύο,du/o,urn:cts:greekLit:tlg0011.tlg002:533,533,δυο,duo,δύ̓,δυ,m--------,du/,du
105341602,ἄτη,a)/th,urn:cts:greekLit:tlg0011.tlg002:533,533,ατη,ath,ἄτα,ατα,n-d---fa-,a)/ta,ata
388317748,ἀπανάστασις,a)pana/stasis,urn:cts:greekLit:tlg0011.tlg002:533,533,απαναστασις,apanastasis,κἀπαναστάσεις,καπαναστασεις,n-p---fa-,ka)panasta/seis,kapanastaseis
248515552,θρόνος,qro/nos,urn:cts:greekLit:tlg0011.tlg002:533,533,θρονος,qronos,θρόνων,θρονων,n-p---mg-,qro/nwn,qronwn
151922774,φέρω,fe/rw,urn:cts:greekLit:tlg0011.tlg002:534,534,φερω,ferw,φέῤ,φερ,v2spma---,fe/r),fer
147779115,εἶπον,ei)=pon,urn:cts:greekLit:tlg0011.tlg002:534,534,ειπον,eipon,εἰπὲ,ειπε,v2sama---,ei)pe\,eipe
129743489,δή,dh/,urn:cts:greekLit:tlg0011.tlg002:534,534,δη,dh,δή,δη,g--------,dh/,dh
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:534,534,εγω,egw,μοι,μοι,p-s---md-,moi,moi
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:534,534,και,kai,καὶ,και,c--------,kai\,kai
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:534,534,συ,su,σὺ,συ,p-s---mn-,su\,su
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:534,534,οδε,ode,τοῦδε,τουδε,p-s---mg-,tou=de,toude
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:534,534,ο,o,τοῦ,του,l-s---mg-,tou=,tou
220479386,τάφος,ta/fos,urn:cts:greekLit:tlg0011.tlg002:534,534,ταφος,tafos,τάφου,ταφου,n-s---mg-,ta/fou,tafou
160519285,φημί,fhmi/,urn:cts:greekLit:tlg0011.tlg002:535,535,φημι,fhmi,φήσεις,φησεις,v2sfia---,fh/seis,fhseis
221625083,μετέχω,mete/xw,urn:cts:greekLit:tlg0011.tlg002:535,535,μετεχω,metexw,μετασχεῖν,μετασχειν,v--ana---,metasxei=n,metasxein
118155281,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:535,535,η,h,ἢ,η,c--------,,h
138773960,ἐξόμνυμι,e)co/mnumi,urn:cts:greekLit:tlg0011.tlg002:535,535,εξομνυμι,ecomnumi,ξομεῖ,ξομει,v2sfim---,comei=,comei
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:535,535,ο,o,τὸ,το,l-s---na-,to\,to
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:535,535,μη,mh,μὴ,μη,c--------,mh\,mh
189148659,οἶδα,oi)=da,urn:cts:greekLit:tlg0011.tlg002:535,535,οιδα,oida,εἰδέναι,ειδεναι,v--rna---,ei)de/nai,eidenai
159617278,δράω,dra/w,urn:cts:greekLit:tlg0011.tlg002:536,536,δραω,draw,δέδρακα,δεδρακα,v1sria---,de/draka,dedraka
126376794,ἔργον,e)/rgon,urn:cts:greekLit:tlg0011.tlg002:536,536,εργον,ergon,τοὔργον,τουργον,n-s---na-,tou)/rgon,tourgon
247882052,εἴπερ,ei)/per,urn:cts:greekLit:tlg0011.tlg002:536,536,ειπερ,eiper,εἴπερ,ειπερ,c--------,ei)/per,eiper
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:536,536,οδε,ode,ἥδ̓,ηδ,p-s---fn-,h(/d,hd
489227516,ὁμορροθέω,o(morroqe/w,urn:cts:greekLit:tlg0011.tlg002:536,536,ομορροθεω,omorroqew,ὁμορροθεῖ,ομορροθει,v3spia---,o(morroqei=,omorroqei
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:537,537,και,kai,καὶ,και,c--------,kai\,kai
441610164,συμμετίσχω,summeti/sxw,urn:cts:greekLit:tlg0011.tlg002:537,537,συμμετισχω,summetisxw,ξυμμετίσχω,ξυμμετισχω,v1spia---,cummeti/sxw,cummetisxw
151922774,φέρω,fe/rw,urn:cts:greekLit:tlg0011.tlg002:537,537,φερω,ferw,φέρω,φερω,v1spia---,fe/rw,ferw
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:537,537,ο,o,τῆς,της,l-s---fg-,th=s,ths
161186408,αἴτιος,ai)/tios,urn:cts:greekLit:tlg0011.tlg002:537,537,αιτιος,aitios,αἰτίας,αιτιας,a-s---fg-,ai)ti/as,aitias
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:538,538,αλλα,alla,ἀλλ̓,αλλ,c--------,a)ll,all
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:538,538,ου,ou,οὐκ,ουκ,d--------,ou)k,ouk
122126075,ἐάω,e)a/w,urn:cts:greekLit:tlg0011.tlg002:538,538,εαω,eaw,ἐάσει,εασει,v3sfia---,e)a/sei,easei
361275327,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:538,538,ουτος,outos,τοῦτό,τουτο,a-s---na-,tou=to/,touto
138053381,γε,ge,urn:cts:greekLit:tlg0011.tlg002:538,538,γε,ge,γ̓,γ,g--------,g,g
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:538,538,ο,o,ἡ,η,l-s---fn-,h(,h
142374549,δίκη,di/kh,urn:cts:greekLit:tlg0011.tlg002:538,538,δικη,dikh,δίκη,δικη,n-s---fn-,di/kh,dikh
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:538,538,συ,su,σ̓,σ,p-s---fa-,s,s
230936204,ἐπεί,e)pei/,urn:cts:greekLit:tlg0011.tlg002:538,538,επει,epei,ἐπεὶ,επει,c--------,e)pei\,epei
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:539,539,ου,ou,οὔ,ου,d--------,ou)/,ou
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:539,539,τε,te,τ̓,τ,g--------,t,t
234324557,ἐθέλω,e)qe/lw,urn:cts:greekLit:tlg0011.tlg002:539,539,εθελω,eqelw,ἠθέλησας,ηθελησας,v2saia---,h)qe/lhsas,hqelhsas
208137895,οὔτε,ou)/te,urn:cts:greekLit:tlg0011.tlg002:539,539,ουτε,oute,οὔ,ου,d--------,ou)/,ou
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:539,539,εγω,egw,ἐγὼ,εγω,p-s---fn-,e)gw\,egw
232148946,κοινόω,koino/w,urn:cts:greekLit:tlg0011.tlg002:539,539,κοινοω,koinow,κοινωσάμην,κοινωσαμην,v1saim---,koinwsa/mhn,koinwsamhn
208072291,ἀλλά,a)lla/,urn:cts:greekLit:tlg0011.tlg002:540,540,αλλα,alla,ἀλλ̓,αλλ,c--------,a)ll,all
120414401,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:540,540,εν,en,ἐν,εν,r--------,e)n,en
297772701,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:540,540,κακος,kakos,κακοῖς,κακοις,a-p---nd-,kakoi=s,kakois
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:540,540,ο,o,τοῖς,τοις,l-p---nd-,toi=s,tois
387569300,σός,so/s,urn:cts:greekLit:tlg0011.tlg002:540,540,σος,sos,σοῖσιν,σοισιν,a-p---nd-,soi=sin,soisin
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:540,540,ου,ou,οὐκ,ουκ,d--------,ou)k,ouk
146747132,αἰσχύνω,ai)sxu/nw,urn:cts:greekLit:tlg0011.tlg002:540,540,αισχυνω,aisxunw,αἰσχύνομαι,αισχυνομαι,v1spie---,ai)sxu/nomai,aisxunomai
463681773,σύμπλους,su/mplous,urn:cts:greekLit:tlg0011.tlg002:541,541,συμπλους,sumplous,ξύμπλουν,ξυμπλουν,a-s---fa-,cu/mploun,cumploun
147796920,ἐμαυτοῦ,e)mautou=,urn:cts:greekLit:tlg0011.tlg002:541,541,εμαυτου,emautou,ἐμαυτὴν,εμαυτην,p-s---fa-,e)mauth\n,emauthn
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:541,541,ο,o,τοῦ,του,l-s---ng-,tou=,tou
200275782,πάθος,pa/qos,urn:cts:greekLit:tlg0011.tlg002:541,541,παθος,paqos,πάθους,παθους,n-s---ng-,pa/qous,paqous
219795261,ποιέω,poie/w,urn:cts:greekLit:tlg0011.tlg002:541,541,ποιεω,poiew,ποιουμένη,ποιουμενη,v-sppefn-,poioume/nh,poioumenh
163312466,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:542,542,ος,os,ὧν,ων,p-p---mg-,w(=n,wn
126376794,ἔργον,e)/rgon,urn:cts:greekLit:tlg0011.tlg002:542,542,εργον,ergon,τοὔργον,τουργον,n-s---nn-,tou)/rgon,tourgon
148343364,ᾍδης,dhs,urn:cts:greekLit:tlg0011.tlg002:542,542,Αδης,Adhs,Ἅιδης,Αιδης,n-s---mn-,A(/idhs,Aidhs
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:542,542,ο,o,χοἰ,χοι,p-p---mn-,xoi),xoi
172062627,κάτω,ka/tw,urn:cts:greekLit:tlg0011.tlg002:542,542,κατω,katw,κάτω,κατω,d--------,ka/tw,katw
427256191,συνίστωρ,suni/stwr,urn:cts:greekLit:tlg0011.tlg002:542,542,συνιστωρ,sunistwr,ξυνίστορες,ξυνιστορες,n-p---mn-,cuni/stores,cunistores
222492821,λόγος,lo/gos,urn:cts:greekLit:tlg0011.tlg002:543,543,λογος,logos,λόγοις,λογοις,n-p---md-,lo/gois,logois
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:543,543,δε,de,δ̓,δ,g--------,d,d
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:543,543,εγω,egw,ἐγὼ,εγω,p-s---fn-,e)gw\,egw
164838035,φιλέω,file/w,urn:cts:greekLit:tlg0011.tlg002:543,543,φιλεω,filew,φιλοῦσαν,φιλουσαν,v-sppafa-,filou=san,filousan
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:543,543,ου,ou,οὐ,ου,d--------,ou),ou
244991381,στέργω,ste/rgw,urn:cts:greekLit:tlg0011.tlg002:543,543,στεργω,stergw,στέργω,στεργω,v1spia---,ste/rgw,stergw
157792486,φίλος,fi/los,urn:cts:greekLit:tlg0011.tlg002:543,543,φιλος,filos,φίλην,φιλην,a-s---fa-,fi/lhn,filhn
191367735,μήτοι,mh/toi,urn:cts:greekLit:tlg0011.tlg002:544,544,μητοι,mhtoi,μήτοι,μητοι,c--------,mh/toi,mhtoi
193704498,κασιγνήτη,kasignh/th,urn:cts:greekLit:tlg0011.tlg002:544,544,κασιγνητη,kasignhth,κασιγνήτη,κασιγνητη,n-s---fv-,kasignh/th,kasignhth
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:544,544,εγω,egw,μ̓,μ,p-s---fa-,m,m
215675480,ἀτιμάζω,a)tima/zw,urn:cts:greekLit:tlg0011.tlg002:544,544,ατιμαζω,atimazw,ἀτιμάσῃς,ατιμασης,v2sasa---,a)tima/sh|s,atimashs
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:544,544,ο,o,τὸ,το,l-s---na-,to\,to
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:544,544,μη,mh,μὴ,μη,c--------,mh\,mh
198140926,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:544,544,ου,ou,οὐ,ου,d--------,ou),ou
226817761,θνήσκω,qnh/skw,urn:cts:greekLit:tlg0011.tlg002:545,545,θνησκω,qnhskw,θανεῖν,θανειν,v--ana---,qanei=n,qanein
206566436,τε,te,urn:cts:greekLit:tlg0011.tlg002:545,545,τε,te,τε,τε,g--------,te,te
230268346,σύν,su/n,urn:cts:greekLit:tlg0011.tlg002:545,545,συν,sun,σὺν,συν,r--------,su\n,sun
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:545,545,συ,su,σοὶ,σοι,p-s---fd-,soi\,soi
152447041,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:545,545,ο,o,τὸν,τον,l-s---ma-,to\n,ton
122301483,ἁγνίζω,a(gni/zw,urn:cts:greekLit:tlg0011.tlg002:545,545,αγνιζω,agnizw,ἁγνίσαι,αγνισαι,v--ana---,a(gni/sai,agnisai
170901650,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:546,546,μη,mh,μή,μη,c--------,mh/,mh
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:546,546,εγω,egw,μοι,μοι,p-s---fd-,moi,moi
226817761,θνήσκω,qnh/skw,urn:cts:greekLit:tlg0011.tlg002:546,546,θνησκω,qnhskw,θάνῃς,θανης,v2sasa---,qa/nh|s,qanhs
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:546,546,συ,su,σὺ,συ,p-s---fn-,su\,su
231442017,κοινός,koino/s,urn:cts:greekLit:tlg0011.tlg002:546,546,κοινος,koinos,κοινὰ,κοινα,a-p---na-,koina\,koina
187849179,μηδέ,mhde/,urn:cts:greekLit:tlg0011.tlg002:546,546,μηδε,mhde,μη,μη,g--------,mh,mh
125999525,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:546,546,δε,de,δ̓,δ,g--------,d,d
163312466,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:546,546,ος,os,ἃ,α,p-p---na-,a(\,a
226389915,θιγγάνω,qigga/nw,urn:cts:greekLit:tlg0011.tlg002:546,546,θιγγανω,qigganw,θιγες,θιγες,v2saia---,qiges,qiges
219795261,ποιέω,poie/w,urn:cts:greekLit:tlg0011.tlg002:547,547,ποιεω,poiew,ποιοῦ,ποιου,v2spme---,poiou=,poiou
255738903,σαυτοῦ,sautou=,urn:cts:greekLit:tlg0011.tlg002:547,547,σαυτου,sautou,σεαυτῆς,σεαυτης,p-s---fg-,seauth=s,seauths
123988599,ἀρκέω,a)rke/w,urn:cts:greekLit:tlg0011.tlg002:547,547,αρκεω,arkew,ἀρκέσω,αρκεσω,v1sfia---,a)rke/sw,arkesw
226817761,θνήσκω,qnh/skw,urn:cts:greekLit:tlg0011.tlg002:547,547,θνησκω,qnhskw,θνῄσκουσ̓,θνησκουσ,v-sppafn-,qnh|/skous,qnhskous
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:547,547,εγω,egw,ἐγώ,εγω,p-s---fn-,e)gw/,egw
166530851,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:548,548,και,kai,καὶ,και,c--------,kai\,kai
221740961,τίς,ti/s,urn:cts:greekLit:tlg0011.tlg002:548,548,τις,tis,τίς,τις,p-s---mn-,ti/s,tis
138523475,βίος,bi/os,urn:cts:greekLit:tlg0011.tlg002:548,548,βιος,bios,βίος,βιος,n-s---mn-,bi/os,bios
129085135,ἐγώ,e)gw/,urn:cts:greekLit:tlg0011.tlg002:548,548,εγω,egw,μοι,μοι,p-s---fd-,moi,moi
221447446,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:548,548,συ,su,σοῦ,σου,p-s---fg-,sou=,sou
186507727,λείπω,lei/pw,urn:cts:greekLit:tlg0011.tlg002:548,548,λειπω,leipw,λελειμμένῃ,λελειμμενη,v-srpefd-,leleimme/nh|,leleimmenh
157792486,φίλος,fi/los,urn:cts:greekLit:tlg0011.tlg002:548,548,φιλος,filos,φίλος,φιλος,a-s---mn-,fi/los,filos
96652376,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:549,549,Κρεων,Krewn,Κρέοντ̓,Κρεοντ,n-s---ma-,Kre/ont,Kreont
156924279,ἐρωτάω,e)rwta/w,urn:cts:greekLit:tlg0011.tlg002:549,549,ερωταω,erwtaw,ἐρώτα,ερωτα,v2spma---,e)rw/ta,erwta
163274466,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:549,549,οδε,ode,τοῦδε,τουδε,p-s---mg-,tou=de,toude
144915106,γάρ,ga/r,urn:cts:greekLit:tlg0011.tlg002:549,549,γαρ,gar,γὰρ,γαρ,g--------,ga\r,gar
