lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,case_type,number,gender,voice,tense,mood,person,ppl_voice,ppl_tense,ppl_gender,ppl_case,prn_type,prn_case,prn_gender
53239,ὑπέρ,u(pe/r,urn:cts:greekLit:tlg0011.tlg002:1126,1126,υπερ,uper,None,None,None,None,None,None,None,None,None,None,None,None,None,None
83169,δίλοφος,di/lofos,urn:cts:greekLit:tlg0011.tlg002:1126,1126,διλοφος,dilofos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
60815,πέτρα,pe/tra,urn:cts:greekLit:tlg0011.tlg002:1126,1126,πετρα,petra,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
72329,στέροψ,ste/roY,urn:cts:greekLit:tlg0011.tlg002:1126,1126,στεροψ,steroY,None,None,None,None,None,None,None,None,None,None,None,None,None,None
41078,ὁράω,o(rw,urn:cts:greekLit:tlg0011.tlg002:1126,1126,οραω,oraw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
74521,λιγνύς,lignu/s,urn:cts:greekLit:tlg0011.tlg002:1127,1127,λιγνυς,lignus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
50050,ἔνθα,e)/nq)a,urn:cts:greekLit:tlg0011.tlg002:1127,1127,ενθα,enq)a,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
96700,Κωρύκιος,Kwru/kios,urn:cts:greekLit:tlg0011.tlg002:1127,1127,Κωρυκιος,Kwrukios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
78677,στείχω,stei/xw,urn:cts:greekLit:tlg0011.tlg002:1128,1128,στειχω,steixw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
61099,νύμφη,nu/mfh,urn:cts:greekLit:tlg0011.tlg002:1128,1128,νυμφη,numfh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
66073,Βακχίς,Bakxi/s,urn:cts:greekLit:tlg0011.tlg002:1128,1128,Βακχις,Bakxis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
85431,Κασταλία,Kastali/a,urn:cts:greekLit:tlg0011.tlg002:1130,1130,Κασταλια,Kastalia,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1130,1130,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
46520,νᾶμα,na=ma,urn:cts:greekLit:tlg0011.tlg002:1130,1130,ναμα,nama,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1131,1131,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:1131,1131,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
82699,Νυσαῖος,Nusai=os,urn:cts:greekLit:tlg0011.tlg002:1131,1131,Νυσαιος,Nusaios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
54753,ὄρος,o)/ros,urn:cts:greekLit:tlg0011.tlg002:1131,1131,ορος,oros,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
98986,κισσήρης,kissh/rhs,urn:cts:greekLit:tlg0011.tlg002:1132,1132,κισσηρης,kisshrhs,genitive,sg,feminine,active,pluperfect,indicative,2nd,None,None,None,None,None,None,None
55877,ὄχθη,o)/xq)h,urn:cts:greekLit:tlg0011.tlg002:1132,1132,οχθη,oxq)h,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
80976,χλωρός,xlwro/s,urn:cts:greekLit:tlg0011.tlg002:1132,1132,χλωρος,xlwros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1132,1132,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
49020,ἀκτή,a)kth/,urn:cts:greekLit:tlg0011.tlg002:1132,1132,ακτη,akth,None,None,None,None,None,None,None,None,None,None,None,None,None,None
138202,πολυστάφυλος,polustfulos,urn:cts:greekLit:tlg0011.tlg002:1133,1133,πολυσταφυλος,polustafulos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
63540,πέμπω,pe/mpw,urn:cts:greekLit:tlg0011.tlg002:1133,1133,πεμπω,pempw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
99103,ἄμβροτος,a)/mbrotos,urn:cts:greekLit:tlg0011.tlg002:1134,1134,αμβροτος,ambrotos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
52181,ἔπος,e)/pos,urn:cts:greekLit:tlg0011.tlg002:1134,1134,επος,epos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
54616,εὐάζω,eu)zw,urn:cts:greekLit:tlg0011.tlg002:1135,1135,ευαζω,euazw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
78363,Θηβαῖος,Q)hbai=os,urn:cts:greekLit:tlg0011.tlg002:1135,1135,Θηβαιος,Q)hbaios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
111561,ἐπισκοπέω,e)piskope/w,urn:cts:greekLit:tlg0011.tlg002:1135,1135,επισκοπεω,episkopew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
46413,ἀγυιά,a)gui,urn:cts:greekLit:tlg0011.tlg002:1135,1135,αγυια,aguia,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1136,1136,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23331,ἐκ,e)k,urn:cts:greekLit:tlg0011.tlg002:1136,1136,εκ,ek,None,None,None,None,None,None,None,None,None,None,None,demonstrative,nominative,masculine
38899,πᾶς,pa=s,urn:cts:greekLit:tlg0011.tlg002:1136,1136,πας,pas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
50523,τιμάω,timw,urn:cts:greekLit:tlg0011.tlg002:1136,1136,τιμαω,timaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
115106,ὑπέρτατος,u(pe/rtatos,urn:cts:greekLit:tlg0011.tlg002:1136,1136,υπερτατος,upertatos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:1136,1136,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
62174,μήτηρ,mh/thr,urn:cts:greekLit:tlg0011.tlg002:1137,1137,μητηρ,mhthr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
41223,σύν,su/n,urn:cts:greekLit:tlg0011.tlg002:1137,1137,συν,sun,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
108624,κεραύνιος,kerau/nios,urn:cts:greekLit:tlg0011.tlg002:1137,1137,κεραυνιος,keraunios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1140,1140,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
41610,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:1140,1140,νυν,nun,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:1140,1140,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
68818,βίαιος,bi/aios,urn:cts:greekLit:tlg0011.tlg002:1140,1140,βιαιος,biaios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
42652,ἔχω,e)/xw,urn:cts:greekLit:tlg0011.tlg002:1140,1140,εχω,exw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
82887,πάνδημος,pndhmos,urn:cts:greekLit:tlg0011.tlg002:1141,1141,πανδημος,pandhmos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:1141,1141,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
37660,ἐπί,e)pi/,urn:cts:greekLit:tlg0011.tlg002:1141,1141,επι,epi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
65401,νόσος,no/sos,urn:cts:greekLit:tlg0011.tlg002:1141,1141,νοσος,nosos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
60103,βλώσκω,blskw,urn:cts:greekLit:tlg0011.tlg002:1142,1142,βλωσκω,blwskw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
98100,καθάρσιος,kaq)rsios,urn:cts:greekLit:tlg0011.tlg002:1142,1142,καθαρσιος,kaq)arsios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
53988,πούς,pou/s,urn:cts:greekLit:tlg0011.tlg002:1142,1142,πους,pous,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
90701,Παρνάσιος,Parnsios,urn:cts:greekLit:tlg0011.tlg002:1142,1142,Παρνασιος,Parnasios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
53239,ὑπέρ,u(pe/r,urn:cts:greekLit:tlg0011.tlg002:1142,1142,υπερ,uper,None,None,None,None,None,None,None,None,None,None,None,None,None,None
76717,κλιτύς,klitu/s,urn:cts:greekLit:tlg0011.tlg002:1142,1142,κλιτυς,klitus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
14706,ἤ,h)/,urn:cts:greekLit:tlg0011.tlg002:1145,1145,η,h,None,None,None,None,None,None,None,None,None,None,None,None,None,None
100083,στονόεις,stono/eis,urn:cts:greekLit:tlg0011.tlg002:1145,1145,στονοεις,stonoeis,nominative,sg,neuter,active,present,indicative,2nd,None,None,None,None,None,None,None
91947,πορθμός,porq)mo/s,urn:cts:greekLit:tlg0011.tlg002:1145,1145,πορθμος,porq)mos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
12706,ἰώ,i),urn:cts:greekLit:tlg0011.tlg002:1146,1146,ιω,iw,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42950,πῦρ,pu=r,urn:cts:greekLit:tlg0011.tlg002:1146,1146,πυρ,pur,None,None,None,None,None,None,None,None,None,None,None,None,None,None
51215,πνέω,pne/w,urn:cts:greekLit:tlg0011.tlg002:1146,1146,πνεω,pnew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
88897,χορηγός,xorhgo/s,urn:cts:greekLit:tlg0011.tlg002:1146,1146,χορηγος,xorhgos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
77397,ἄστρον,a)/stron,urn:cts:greekLit:tlg0011.tlg002:1146,1146,αστρον,astron,nominative,sg,masculine,active,imperfect,indicative,1st,active,present,neuter,nominative,None,None,None
78969,νύχιος,nu/xios,urn:cts:greekLit:tlg0011.tlg002:1146,1146,νυχιος,nuxios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
69163,φθέγμα,fq)e/gma,urn:cts:greekLit:tlg0011.tlg002:1147,1147,φθεγμα,fq)egma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
112745,ἐπίσκοπος,e)pi/skopos,urn:cts:greekLit:tlg0011.tlg002:1147,1147,επισκοπος,episkopos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
49924,παῖς,pai=s,urn:cts:greekLit:tlg0011.tlg002:1148,1148,παις,pais,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
47424,Ζεύς,Zeu/s,urn:cts:greekLit:tlg0011.tlg002:1148,1148,Ζευς,Zeus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
95855,γένεθλον,ge/neq)lon,urn:cts:greekLit:tlg0011.tlg002:1148,1148,γενεθλον,geneq)lon,nominative,sg,masculine,active,imperfect,indicative,1st,active,present,neuter,nominative,None,None,None
97169,προφαίνω,profai/nw,urn:cts:greekLit:tlg0011.tlg002:1148,1148,προφαινω,profainw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
44609,ἄναξ,a)/nac,urn:cts:greekLit:tlg0011.tlg002:1150,1150,αναξ,anac,None,None,None,None,None,None,None,None,None,None,None,None,None,None
40980,σός,so/s,urn:cts:greekLit:tlg0011.tlg002:1150,1150,σος,sos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34508,ἅμα,a(/ma,urn:cts:greekLit:tlg0011.tlg002:1150,1150,αμα,ama,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
111050,περίπολος,peri/polos,urn:cts:greekLit:tlg0011.tlg002:1150,1150,περιπολος,peripolos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
57111,Θυῖαι,Q)ui=ai,urn:cts:greekLit:tlg0011.tlg002:1151,1151,Θυιαι,Q)uiai,nominative,pl,feminine,None,None,None,None,None,None,None,None,None,None,None
29355,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:1151,1151,ος,os,nominative,sg,neuter,None,None,None,None,None,None,None,None,relative,nominative,masculine
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:1151,1151,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
91260,μαίνομαι,mai/nomai,urn:cts:greekLit:tlg0011.tlg002:1151,1151,μαινομαι,mainomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
90379,πάννυχος,pnnuxos,urn:cts:greekLit:tlg0011.tlg002:1151,1151,παννυχος,pannuxos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
79977,χορεύω,xoreu/w,urn:cts:greekLit:tlg0011.tlg002:1151,1151,χορευω,xoreuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1152,1152,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
58996,τάμιας,tmias,urn:cts:greekLit:tlg0011.tlg002:1152,1152,ταμιας,tamias,genitive,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
70023,Ἴακχος,I)/akxos,urn:cts:greekLit:tlg0011.tlg002:1152,1152,Ιακχος,Iakxos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
53052,Κάδμος,Kdmos,urn:cts:greekLit:tlg0011.tlg002:1155,1155,Καδμος,Kadmos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
85881,πάροικος,proikos,urn:cts:greekLit:tlg0011.tlg002:1155,1155,παροικος,paroikos,nominative,sg,masculine,None,None,None,None,active,perfect,neuter,nominative,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1155,1155,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
61957,δόμος,do/mos,urn:cts:greekLit:tlg0011.tlg002:1155,1155,δομος,domos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
67686,Ἀμφίων,A)mfi/wn,urn:cts:greekLit:tlg0011.tlg002:1155,1155,Αμφιων,Amfiwn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:1156,1156,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:1156,1156,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
79078,ὁποῖος,o(poi=os,urn:cts:greekLit:tlg0011.tlg002:1156,1156,οποιος,opoios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
75237,ἵστημι,i(/sthmi,urn:cts:greekLit:tlg0011.tlg002:1156,1156,ιστημι,isthmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:1156,1156,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
105096,ἄνθρωπος,a)/nq)rwpos,urn:cts:greekLit:tlg0011.tlg002:1156,1156,ανθρωπος,anq)rwpos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
48384,βίος,bi/os,urn:cts:greekLit:tlg0011.tlg002:1156,1156,βιος,bios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
53557,οὔτε,ou)/te,urn:cts:greekLit:tlg0011.tlg002:1157,1157,ουτε,oute,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1157,1157,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
60786,αἰνέω,ai)ne/w,urn:cts:greekLit:tlg0011.tlg002:1157,1157,αινεω,ainew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:1157,1157,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
53557,οὔτε,ou)/te,urn:cts:greekLit:tlg0011.tlg002:1157,1157,ουτε,oute,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1157,1157,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
91212,μέμφομαι,me/mfomai,urn:cts:greekLit:tlg0011.tlg002:1157,1157,μεμφομαι,memfomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
50731,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:1157,1157,ποτε,pote,None,None,None,None,None,None,None,None,None,None,None,None,None,None
54570,τύχη,tu/xh,urn:cts:greekLit:tlg0011.tlg002:1158,1158,τυχη,tuxh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:1158,1158,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
70139,ὀρθόω,o)rq)o/w,urn:cts:greekLit:tlg0011.tlg002:1158,1158,ορθοω,orq)ow,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1158,1158,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
54570,τύχη,tu/xh,urn:cts:greekLit:tlg0011.tlg002:1158,1158,τυχη,tuxh,nominative,sg,feminine,active,pluperfect,indicative,1st,None,None,None,None,None,None,None
108830,καταρρέπω,katarre/pw,urn:cts:greekLit:tlg0011.tlg002:1158,1158,καταρρεπω,katarrepw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1159,1159,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
93687,εὐτυχέω,eu)tuxe/w,urn:cts:greekLit:tlg0011.tlg002:1159,1159,ευτυχεω,eutuxew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1159,1159,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1159,1159,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
105030,δυστυχέω,dustuxe/w,urn:cts:greekLit:tlg0011.tlg002:1159,1159,δυστυχεω,dustuxew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34525,ἀεί,a)ei/,urn:cts:greekLit:tlg0011.tlg002:1159,1159,αει,aei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1160,1160,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
61687,μάντις,mntis,urn:cts:greekLit:tlg0011.tlg002:1160,1160,μαντις,mantis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
74351,οὐδείς,ou)dei/s,urn:cts:greekLit:tlg0011.tlg002:1160,1160,ουδεις,oudeis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1160,1160,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
108945,καθίστημι,kaq)i/sthmi,urn:cts:greekLit:tlg0011.tlg002:1160,1160,καθιστημι,kaq)isthmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
76132,βροτός,broto/s,urn:cts:greekLit:tlg0011.tlg002:1160,1160,βροτος,brotos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
57292,Κρέων,Kre/wn,urn:cts:greekLit:tlg0011.tlg002:1161,1161,Κρεων,Krewn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:1161,1161,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:1161,1161,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
92736,ζηλωτός,zhlwto/s,urn:cts:greekLit:tlg0011.tlg002:1161,1161,ζηλωτος,zhlwtos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
28986,ὡς,w(s,urn:cts:greekLit:tlg0011.tlg002:1161,1161,ως,ws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:1161,1161,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
50731,ποτέ,pote/,urn:cts:greekLit:tlg0011.tlg002:1161,1161,ποτε,pote,None,None,None,None,None,None,None,None,None,None,None,None,None,None
42270,σώζω,szw,urn:cts:greekLit:tlg0011.tlg002:1162,1162,σωζω,swzw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
36391,μέν,me/n,urn:cts:greekLit:tlg0011.tlg002:1162,1162,μεν,men,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
81483,ἐχθρός,e)xq)ro/s,urn:cts:greekLit:tlg0011.tlg002:1162,1162,εχθρος,exq)ros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:1162,1162,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
87408,Καδμεῖος,Kadmei=os,urn:cts:greekLit:tlg0011.tlg002:1162,1162,Καδμειος,Kadmeios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
40950,χθών,xq)n,urn:cts:greekLit:tlg0011.tlg002:1162,1162,χθων,xq)wn,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
68819,λαμβάνω,lambnw,urn:cts:greekLit:tlg0011.tlg002:1163,1163,λαμβανω,lambanw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:1163,1163,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
36805,χώρα,xra,urn:cts:greekLit:tlg0011.tlg002:1163,1163,χωρα,xwra,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
95624,παντελής,pantelh/s,urn:cts:greekLit:tlg0011.tlg002:1163,1163,παντελης,pantelhs,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
95750,μοναρχία,monarxi/a,urn:cts:greekLit:tlg0011.tlg002:1163,1163,μοναρχια,monarxia,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
82180,εὐθύνω,eu)q)u/nw,urn:cts:greekLit:tlg0011.tlg002:1164,1164,ευθυνω,euq)unw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
51939,θάλλω,q)llw,urn:cts:greekLit:tlg0011.tlg002:1164,1164,θαλλω,q)allw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
84731,εὐγενής,eu)genh/s,urn:cts:greekLit:tlg0011.tlg002:1164,1164,ευγενης,eugenhs,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
73836,τέκνον,te/knon,urn:cts:greekLit:tlg0011.tlg002:1164,1164,τεκνον,teknon,nominative,sg,masculine,active,imperfect,indicative,1st,active,present,neuter,nominative,None,None,None
51086,σπορά,spor,urn:cts:greekLit:tlg0011.tlg002:1164,1164,σπορα,spora,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:1165,1165,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
41610,νῦν,nu=n,urn:cts:greekLit:tlg0011.tlg002:1165,1165,νυν,nun,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
68450,ἀφίημι,a)fi/hmi,urn:cts:greekLit:tlg0011.tlg002:1165,1165,αφιημι,afihmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
38899,πᾶς,pa=s,urn:cts:greekLit:tlg0011.tlg002:1165,1165,πας,pas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:1165,1165,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:1165,1165,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
59862,ἡδονή,h(donh/,urn:cts:greekLit:tlg0011.tlg002:1165,1165,ηδονη,hdonh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
51095,ὅταν,o(/tan,urn:cts:greekLit:tlg0011.tlg002:1166,1166,οταν,otan,accusative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
108162,προδίδωμι,prodi/dwmi,urn:cts:greekLit:tlg0011.tlg002:1166,1166,προδιδωμι,prodidwmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
49211,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:1166,1166,ανηρ,anhr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:1166,1166,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
74862,τίθημι,ti/q)hmi,urn:cts:greekLit:tlg0011.tlg002:1166,1166,τιθημι,tiq)hmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:1166,1166,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
29045,ζάω,zw,urn:cts:greekLit:tlg0011.tlg002:1167,1167,ζαω,zaw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:1167,1167,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34418,ἀλλά,a)ll,urn:cts:greekLit:tlg0011.tlg002:1167,1167,αλλα,alla,None,None,None,None,None,None,None,None,None,None,None,None,None,None
87528,ἔμψυχος,e)/mYuxos,urn:cts:greekLit:tlg0011.tlg002:1167,1167,εμψυχος,emYuxos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
80071,ἡγέομαι,h(ge/omai,urn:cts:greekLit:tlg0011.tlg002:1167,1167,ηγεομαι,hgeomai,nominative,pl,feminine,mediopassive,present,indicative,1st,None,None,None,None,None,None,None
74501,νεκρός,nekro/s,urn:cts:greekLit:tlg0011.tlg002:1167,1167,νεκρος,nekros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
